id,QID,titleSlug,title,url,topic,tags,difficulty,type,prompt,examples_json,constraints,function_signature,choices_json,answer,explanation
lc-2286,2286,booking-concert-tickets-in-groups,Booking Concert Tickets In Groups,https://leetcode.com/problems/booking-concert-tickets-in-groups/,unknown,,unknown,coding,,,,,,,
lc-2287,2287,rearrange-characters-to-make-target-string,Rearrange Characters To Make Target String,https://leetcode.com/problems/rearrange-characters-to-make-target-string/,strings,strings,unknown,coding,,,,,,,
lc-2288,2288,apply-discount-to-prices,Apply Discount To Prices,https://leetcode.com/problems/apply-discount-to-prices/,unknown,,unknown,coding,,,,,,,
lc-2289,2289,steps-to-make-array-non-decreasing,Steps To Make Array Non Decreasing,https://leetcode.com/problems/steps-to-make-array-non-decreasing/,arrays,arrays,unknown,coding,,,,,,,
lc-2290,2290,minimum-obstacle-removal-to-reach-corner,Minimum Obstacle Removal To Reach Corner,https://leetcode.com/problems/minimum-obstacle-removal-to-reach-corner/,tree,tree,unknown,coding,,,,,,,
lc-2291,2291,maximum-profit-from-trading-stocks,Maximum Profit From Trading Stocks,https://leetcode.com/problems/maximum-profit-from-trading-stocks/,unknown,,unknown,coding,,,,,,,
lc-2292,2292,products-with-three-or-more-orders-in-two-consecutive-years,Products With Three Or More Orders In Two Consecutive Years,https://leetcode.com/problems/products-with-three-or-more-orders-in-two-consecutive-years/,unknown,,unknown,coding,,,,,,,
lc-2293,2293,min-max-game,Min Max Game,https://leetcode.com/problems/min-max-game/,unknown,,unknown,coding,,,,,,,
lc-2294,2294,partition-array-such-that-maximum-difference-is-k,Partition Array Such That Maximum Difference Is K,https://leetcode.com/problems/partition-array-such-that-maximum-difference-is-k/,arrays,arrays,unknown,coding,,,,,,,
lc-2295,2295,replace-elements-in-an-array,Replace Elements In An Array,https://leetcode.com/problems/replace-elements-in-an-array/,arrays,arrays,unknown,coding,,,,,,,
lc-2296,2296,design-a-text-editor,Design A Text Editor,https://leetcode.com/problems/design-a-text-editor/,unknown,,unknown,coding,,,,,,,
lc-2297,2297,jump-game-viii,Jump Game Viii,https://leetcode.com/problems/jump-game-viii/,unknown,,unknown,coding,,,,,,,
lc-2298,2298,tasks-count-in-the-weekend,Tasks Count In The Weekend,https://leetcode.com/problems/tasks-count-in-the-weekend/,unknown,,unknown,coding,,,,,,,
lc-2299,2299,strong-password-checker-ii,Strong Password Checker Ii,https://leetcode.com/problems/strong-password-checker-ii/,unknown,,unknown,coding,,,,,,,
lc-2300,2300,successful-pairs-of-spells-and-potions,Successful Pairs Of Spells And Potions,https://leetcode.com/problems/successful-pairs-of-spells-and-potions/,unknown,,unknown,coding,,,,,,,
lc-2301,2301,match-substring-after-replacement,Match Substring After Replacement,https://leetcode.com/problems/match-substring-after-replacement/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2302,2302,count-subarrays-with-score-less-than-k,Count Subarrays With Score Less Than K,https://leetcode.com/problems/count-subarrays-with-score-less-than-k/,arrays,arrays,unknown,coding,,,,,,,
lc-2303,2303,calculate-amount-paid-in-taxes,Calculate Amount Paid In Taxes,https://leetcode.com/problems/calculate-amount-paid-in-taxes/,unknown,,unknown,coding,,,,,,,
lc-2304,2304,minimum-path-cost-in-a-grid,Minimum Path Cost In A Grid,https://leetcode.com/problems/minimum-path-cost-in-a-grid/,unknown,,unknown,coding,,,,,,,
lc-2305,2305,fair-distribution-of-cookies,Fair Distribution Of Cookies,https://leetcode.com/problems/fair-distribution-of-cookies/,unknown,,unknown,coding,,,,,,,
lc-2306,2306,naming-a-company,Naming A Company,https://leetcode.com/problems/naming-a-company/,unknown,,unknown,coding,,,,,,,
lc-2307,2307,check-for-contradictions-in-equations,Check For Contradictions In Equations,https://leetcode.com/problems/check-for-contradictions-in-equations/,unknown,,unknown,coding,,,,,,,
lc-2308,2308,arrange-table-by-gender,Arrange Table By Gender,https://leetcode.com/problems/arrange-table-by-gender/,unknown,,unknown,coding,,,,,,,
lc-2309,2309,greatest-english-letter-in-upper-and-lower-case,Greatest English Letter In Upper And Lower Case,https://leetcode.com/problems/greatest-english-letter-in-upper-and-lower-case/,unknown,,unknown,coding,,,,,,,
lc-2310,2310,sum-of-numbers-with-units-digit-k,Sum Of Numbers With Units Digit K,https://leetcode.com/problems/sum-of-numbers-with-units-digit-k/,unknown,,unknown,coding,,,,,,,
lc-2311,2311,longest-binary-subsequence-less-than-or-equal-to-k,Longest Binary Subsequence Less Than Or Equal To K,https://leetcode.com/problems/longest-binary-subsequence-less-than-or-equal-to-k/,unknown,,unknown,coding,,,,,,,
lc-2312,2312,selling-pieces-of-wood,Selling Pieces Of Wood,https://leetcode.com/problems/selling-pieces-of-wood/,unknown,,unknown,coding,,,,,,,
lc-2313,2313,minimum-flips-in-binary-tree-to-get-result,Minimum Flips In Binary Tree To Get Result,https://leetcode.com/problems/minimum-flips-in-binary-tree-to-get-result/,tree,tree,unknown,coding,,,,,,,
lc-2314,2314,the-first-day-of-the-maximum-recorded-degree-in-each-city,The First Day Of The Maximum Recorded Degree In Each City,https://leetcode.com/problems/the-first-day-of-the-maximum-recorded-degree-in-each-city/,unknown,,unknown,coding,,,,,,,
lc-2315,2315,count-asterisks,Count Asterisks,https://leetcode.com/problems/count-asterisks/,unknown,,unknown,coding,,,,,,,
lc-2316,2316,count-unreachable-pairs-of-nodes-in-an-undirected-graph,Count Unreachable Pairs Of Nodes In An Undirected Graph,https://leetcode.com/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph/,graph,graph,unknown,coding,,,,,,,
lc-2317,2317,maximum-xor-after-operations,Maximum Xor After Operations,https://leetcode.com/problems/maximum-xor-after-operations/,bit,bit,unknown,coding,,,,,,,
lc-2318,2318,number-of-distinct-roll-sequences,Number Of Distinct Roll Sequences,https://leetcode.com/problems/number-of-distinct-roll-sequences/,unknown,,unknown,coding,,,,,,,
lc-2319,2319,check-if-matrix-is-x-matrix,Check If Matrix Is X Matrix,https://leetcode.com/problems/check-if-matrix-is-x-matrix/,arrays,"arrays,matrix",unknown,coding,,,,,,,
lc-2320,2320,count-number-of-ways-to-place-houses,Count Number Of Ways To Place Houses,https://leetcode.com/problems/count-number-of-ways-to-place-houses/,unknown,,unknown,coding,,,,,,,
lc-2321,2321,maximum-score-of-spliced-array,Maximum Score Of Spliced Array,https://leetcode.com/problems/maximum-score-of-spliced-array/,arrays,arrays,unknown,coding,,,,,,,
lc-2322,2322,minimum-score-after-removals-on-a-tree,Minimum Score After Removals On A Tree,https://leetcode.com/problems/minimum-score-after-removals-on-a-tree/,tree,tree,unknown,coding,,,,,,,
lc-2323,2323,find-minimum-time-to-finish-all-jobs-ii,Find Minimum Time To Finish All Jobs Ii,https://leetcode.com/problems/find-minimum-time-to-finish-all-jobs-ii/,unknown,,unknown,coding,,,,,,,
lc-2324,2324,product-sales-analysis-iv,Product Sales Analysis Iv,https://leetcode.com/problems/product-sales-analysis-iv/,unknown,,unknown,coding,,,,,,,
lc-2325,2325,decode-the-message,Decode The Message,https://leetcode.com/problems/decode-the-message/,unknown,,unknown,coding,,,,,,,
lc-2326,2326,spiral-matrix-iv,Spiral Matrix Iv,https://leetcode.com/problems/spiral-matrix-iv/,arrays,"arrays,matrix",unknown,coding,,,,,,,
lc-2327,2327,number-of-people-aware-of-a-secret,Number Of People Aware Of A Secret,https://leetcode.com/problems/number-of-people-aware-of-a-secret/,unknown,,unknown,coding,,,,,,,
lc-2328,2328,number-of-increasing-paths-in-a-grid,Number Of Increasing Paths In A Grid,https://leetcode.com/problems/number-of-increasing-paths-in-a-grid/,unknown,,unknown,coding,,,,,,,
lc-2329,2329,product-sales-analysis-v,Product Sales Analysis V,https://leetcode.com/problems/product-sales-analysis-v/,unknown,,unknown,coding,,,,,,,
lc-2330,2330,valid-palindrome-iv,Valid Palindrome Iv,https://leetcode.com/problems/valid-palindrome-iv/,strings,strings,unknown,coding,,,,,,,
lc-2331,2331,evaluate-boolean-binary-tree,Evaluate Boolean Binary Tree,https://leetcode.com/problems/evaluate-boolean-binary-tree/,tree,tree,unknown,coding,,,,,,,
lc-2332,2332,the-latest-time-to-catch-a-bus,The Latest Time To Catch A Bus,https://leetcode.com/problems/the-latest-time-to-catch-a-bus/,unknown,,unknown,coding,,,,,,,
lc-2333,2333,minimum-sum-of-squared-difference,Minimum Sum Of Squared Difference,https://leetcode.com/problems/minimum-sum-of-squared-difference/,unknown,,unknown,coding,,,,,,,
lc-2334,2334,subarray-with-elements-greater-than-varying-threshold,Subarray With Elements Greater Than Varying Threshold,https://leetcode.com/problems/subarray-with-elements-greater-than-varying-threshold/,arrays,arrays,unknown,coding,,,,,,,
lc-2335,2335,minimum-amount-of-time-to-fill-cups,Minimum Amount Of Time To Fill Cups,https://leetcode.com/problems/minimum-amount-of-time-to-fill-cups/,unknown,,unknown,coding,,,,,,,
lc-2336,2336,smallest-number-in-infinite-set,Smallest Number In Infinite Set,https://leetcode.com/problems/smallest-number-in-infinite-set/,unknown,,unknown,coding,,,,,,,
lc-2337,2337,move-pieces-to-obtain-a-string,Move Pieces To Obtain A String,https://leetcode.com/problems/move-pieces-to-obtain-a-string/,strings,strings,unknown,coding,,,,,,,
lc-2338,2338,count-the-number-of-ideal-arrays,Count The Number Of Ideal Arrays,https://leetcode.com/problems/count-the-number-of-ideal-arrays/,arrays,arrays,unknown,coding,,,,,,,
lc-2339,2339,all-the-matches-of-the-league,All The Matches Of The League,https://leetcode.com/problems/all-the-matches-of-the-league/,unknown,,unknown,coding,,,,,,,
lc-2340,2340,minimum-adjacent-swaps-to-make-a-valid-array,Minimum Adjacent Swaps To Make A Valid Array,https://leetcode.com/problems/minimum-adjacent-swaps-to-make-a-valid-array/,arrays,arrays,unknown,coding,,,,,,,
lc-2341,2341,maximum-number-of-pairs-in-array,Maximum Number Of Pairs In Array,https://leetcode.com/problems/maximum-number-of-pairs-in-array/,arrays,arrays,unknown,coding,,,,,,,
lc-2342,2342,max-sum-of-a-pair-with-equal-sum-of-digits,Max Sum Of A Pair With Equal Sum Of Digits,https://leetcode.com/problems/max-sum-of-a-pair-with-equal-sum-of-digits/,unknown,,unknown,coding,,,,,,,
lc-2343,2343,query-kth-smallest-trimmed-number,Query Kth Smallest Trimmed Number,https://leetcode.com/problems/query-kth-smallest-trimmed-number/,unknown,,unknown,coding,,,,,,,
lc-2344,2344,minimum-deletions-to-make-array-divisible,Minimum Deletions To Make Array Divisible,https://leetcode.com/problems/minimum-deletions-to-make-array-divisible/,arrays,arrays,unknown,coding,,,,,,,
lc-2345,2345,finding-the-number-of-visible-mountains,Finding The Number Of Visible Mountains,https://leetcode.com/problems/finding-the-number-of-visible-mountains/,unknown,,unknown,coding,,,,,,,
lc-2346,2346,compute-the-rank-as-a-percentage,Compute The Rank As A Percentage,https://leetcode.com/problems/compute-the-rank-as-a-percentage/,unknown,,unknown,coding,,,,,,,
lc-2347,2347,best-poker-hand,Best Poker Hand,https://leetcode.com/problems/best-poker-hand/,unknown,,unknown,coding,,,,,,,
lc-2348,2348,number-of-zero-filled-subarrays,Number Of Zero Filled Subarrays,https://leetcode.com/problems/number-of-zero-filled-subarrays/,arrays,arrays,unknown,coding,,,,,,,
lc-2349,2349,design-a-number-container-system,Design A Number Container System,https://leetcode.com/problems/design-a-number-container-system/,unknown,,unknown,coding,,,,,,,
lc-2350,2350,shortest-impossible-sequence-of-rolls,Shortest Impossible Sequence Of Rolls,https://leetcode.com/problems/shortest-impossible-sequence-of-rolls/,unknown,,unknown,coding,,,,,,,
lc-2351,2351,first-letter-to-appear-twice,First Letter To Appear Twice,https://leetcode.com/problems/first-letter-to-appear-twice/,unknown,,unknown,coding,,,,,,,
lc-2352,2352,equal-row-and-column-pairs,Equal Row And Column Pairs,https://leetcode.com/problems/equal-row-and-column-pairs/,unknown,,unknown,coding,,,,,,,
lc-2353,2353,design-a-food-rating-system,Design A Food Rating System,https://leetcode.com/problems/design-a-food-rating-system/,unknown,,unknown,coding,,,,,,,
lc-2354,2354,number-of-excellent-pairs,Number Of Excellent Pairs,https://leetcode.com/problems/number-of-excellent-pairs/,unknown,,unknown,coding,,,,,,,
lc-2355,2355,maximum-number-of-books-you-can-take,Maximum Number Of Books You Can Take,https://leetcode.com/problems/maximum-number-of-books-you-can-take/,unknown,,unknown,coding,,,,,,,
lc-2356,2356,number-of-unique-subjects-taught-by-each-teacher,Number Of Unique Subjects Taught By Each Teacher,https://leetcode.com/problems/number-of-unique-subjects-taught-by-each-teacher/,unknown,,unknown,coding,,,,,,,
lc-2357,2357,make-array-zero-by-subtracting-equal-amounts,Make Array Zero By Subtracting Equal Amounts,https://leetcode.com/problems/make-array-zero-by-subtracting-equal-amounts/,arrays,arrays,unknown,coding,,,,,,,
lc-2358,2358,maximum-number-of-groups-entering-a-competition,Maximum Number Of Groups Entering A Competition,https://leetcode.com/problems/maximum-number-of-groups-entering-a-competition/,unknown,,unknown,coding,,,,,,,
lc-2359,2359,find-closest-node-to-given-two-nodes,Find Closest Node To Given Two Nodes,https://leetcode.com/problems/find-closest-node-to-given-two-nodes/,unknown,,unknown,coding,,,,,,,
lc-2360,2360,longest-cycle-in-a-graph,Longest Cycle In A Graph,https://leetcode.com/problems/longest-cycle-in-a-graph/,graph,graph,unknown,coding,,,,,,,
lc-2361,2361,minimum-costs-using-the-train-line,Minimum Costs Using The Train Line,https://leetcode.com/problems/minimum-costs-using-the-train-line/,unknown,,unknown,coding,,,,,,,
lc-2362,2362,generate-the-invoice,Generate The Invoice,https://leetcode.com/problems/generate-the-invoice/,unknown,,unknown,coding,,,,,,,
lc-2363,2363,merge-similar-items,Merge Similar Items,https://leetcode.com/problems/merge-similar-items/,unknown,,unknown,coding,,,,,,,
lc-2364,2364,count-number-of-bad-pairs,Count Number Of Bad Pairs,https://leetcode.com/problems/count-number-of-bad-pairs/,unknown,,unknown,coding,,,,,,,
lc-2365,2365,task-scheduler-ii,Task Scheduler Ii,https://leetcode.com/problems/task-scheduler-ii/,unknown,,unknown,coding,,,,,,,
lc-2366,2366,minimum-replacements-to-sort-the-array,Minimum Replacements To Sort The Array,https://leetcode.com/problems/minimum-replacements-to-sort-the-array/,arrays,arrays,unknown,coding,,,,,,,
lc-2367,2367,number-of-arithmetic-triplets,Number Of Arithmetic Triplets,https://leetcode.com/problems/number-of-arithmetic-triplets/,unknown,,unknown,coding,,,,,,,
lc-2368,2368,reachable-nodes-with-restrictions,Reachable Nodes With Restrictions,https://leetcode.com/problems/reachable-nodes-with-restrictions/,unknown,,unknown,coding,,,,,,,
lc-2369,2369,check-if-there-is-a-valid-partition-for-the-array,Check If There Is A Valid Partition For The Array,https://leetcode.com/problems/check-if-there-is-a-valid-partition-for-the-array/,arrays,arrays,unknown,coding,,,,,,,
lc-2370,2370,longest-ideal-subsequence,Longest Ideal Subsequence,https://leetcode.com/problems/longest-ideal-subsequence/,unknown,,unknown,coding,,,,,,,
lc-2371,2371,minimize-maximum-value-in-a-grid,Minimize Maximum Value In A Grid,https://leetcode.com/problems/minimize-maximum-value-in-a-grid/,unknown,,unknown,coding,,,,,,,
lc-2372,2372,calculate-the-influence-of-each-salesperson,Calculate The Influence Of Each Salesperson,https://leetcode.com/problems/calculate-the-influence-of-each-salesperson/,unknown,,unknown,coding,,,,,,,
lc-2373,2373,largest-local-values-in-a-matrix,Largest Local Values In A Matrix,https://leetcode.com/problems/largest-local-values-in-a-matrix/,arrays,"arrays,matrix",unknown,coding,,,,,,,
lc-2374,2374,node-with-highest-edge-score,Node With Highest Edge Score,https://leetcode.com/problems/node-with-highest-edge-score/,unknown,,unknown,coding,,,,,,,
lc-2375,2375,construct-smallest-number-from-di-string,Construct Smallest Number From Di String,https://leetcode.com/problems/construct-smallest-number-from-di-string/,strings,strings,unknown,coding,,,,,,,
lc-2376,2376,count-special-integers,Count Special Integers,https://leetcode.com/problems/count-special-integers/,unknown,,unknown,coding,,,,,,,
lc-2377,2377,sort-the-olympic-table,Sort The Olympic Table,https://leetcode.com/problems/sort-the-olympic-table/,unknown,,unknown,coding,,,,,,,
